STRS_item_schwarzpulver,Polvora Negra,,,
STRS_item_schwefel,Enxofre,,,
STRS_item_kohle,carvao,,,
STRS_item_silver,Prata,,,
STRS_item_gold,Ouro,,,
STRS_item_Diamond,Diamante,,,
STRS_item_erdoel,Petroleo,,,
STRS_item_glas,Vidro,,,
STRS_item_plastik,Plastico,,,
STRS_item_sand,Areia,,,
STRS_item_stahlwolle,La de Aco,,,
STRS_item_Marihuana_Plant,Usado para fazer drogas,,,
STRS_item_Bundle_of_Grapes,Usado para fazer o vinho,,,
STRS_item_oil,Usado para fazer barris de petroleo,,,
STRS_FoodContainer,importados de outros paises,,,
STRS_WeaponContainer,importados de outros paises,,,
STRS_MedicalContainer,importados de outros paises,,,
STRS_SupplyContainer,importados de outros paises,,,
STRM_verseuchte_zone,Zona contaminada,,,
STRS_item_farmitem_info,Este artigo pode ser usado a fim de criar outros itens em fabricas.,,,
STRS_item_gold_info,Isto pode ser usado para fazer tijolos de ouro,,,
STRS_addaction_gesetz,Alterar a Lei,,,
STRD_dialogandere_gesetze_header,Leis de mudanca (voce tem que escolher um slot na lista abaixo. Pode ser vazio.),,,
STRD_dialogandere_gesetze_submit,Mudança!,,,
STRS_gilde_gesetze_public,Lei #%1 foi alterada. Esta e a nova Lei: %2,,,
STRS_stunned_enabled,Voce foi atordoado. Entrada desativado por alguns segundos.,,,
STRS_stunned_disabled,Voce recuperou.,,,
STRS_stunned_iamtheone,Estou atordoado %1! ,,,
STRS_stunned_incap,Voce foi incapacitado.\nUse o menu Animation para reproduzir a animacao normal, a fim de se levantar novamente.,,
STRS_alreadygotshop,Voce ja possui este edificio.,,,
STRS_gotshop,"%1,Voce comprou este edificio para $%2.",,,
STRS_cop_inprison,Voce esta na prisao por matar amigo ou policiais atirando varias vezes em uma area restrita.,,,
STRS_cop_freeprison,Esta livre novamente.,,,
STRM_mission_marker_fac_weapon,Fabrica de arma,,,
STRM_mission_marker_fac_vehicle,Fabrica de veiculo,,,
STRM_mission_marker_fac_item,Fabrica geral,,,
STRM_mission_marker_fac_res,Fabrica de Recursos,,,
STRM_mission_marker_mine_erz,Mina de minerio de ferro,,,
STRM_mission_marker_mine_oel,poco de petroleo,,,
STRM_mission_marker_mine_kupfer,Mina de Cobre,,,
STRM_mission_marker_mine_holz,Madeira,,,
STRM_mission_marker_mine_sand,Areia,,,
STRM_mission_marker_mine_silizium,Mina silicio,,,
STRM_mission_marker_mine_schwefel,Mina de enxofre,,,
STRM_mission_marker_mine_kohle,Mina de Carvao,,,
STRS_functions_crimelog_msg1,Roubou o banco e roubou $%1.,,,
STRS_functions_crimelog_msg2,Roubou o dinheiro de outra civ.,,,
STRS_functions_crimelog_msg3,Matou um outro civ.,,,
STRS_functions_crimelog_msg4,Matou outro policial.,,,
STRS_functions_crimelog_msg5,Foi enviado para a prisao.,,,
STRS_functions_crimelog_msg6,Foi libertado da prisao.,,,
STRS_functions_crimelog_msg7,Escapou da prisao.,,,
STRS_functions_crimelog_msg8,Morreu.,,,
STRS_functions_crimelog_msg9,Pago um bilhete de %1.,,,
STRS_functions_crimelog_msg10,Usar Bomba.,,,
STRS_functions_crimelog_msg11,Tinha um escravo.,,,
STRS_functions_crimelog_msg13,Foi visto roubando %1,,,
STRS_functions_crimelog_msg14,Foi visto tentando roubar,,,
STRS_functions_crimelog_msg15,E um Assassino,,,
STRS_addaction_wahlen,Eleger um presidente,,,
STRS_addaction_chief,Eleger um Chefe,,,
STRS_chief_votedfor,Voce votou para %1 para ser Chefe de Policia. O resultado sera mostrado no final do atual governo.,,,
STRS_chief_nomajor,Atualmente nao ha chefe de policia eleito.,,,
STRS_chief_majorstays,O atual chefe de policia permanece.,,,
STRS_chief_new,%1 e agora o chefe de policia! Ele foi eleito com %2 votos.,,,
STRD_description_wahl_header,Eleicao,,,
STRD_description_wahl_submit,Eleger,,,
STRS_mayor_new,%1 e agora o novo Presidente! Ele venceu com %2 votos.,,,
STRS_regierung_votedfor,Voce votou para %1. O resultado sera mostrado no final do atual governo.,,,
STRS_regierung_nomajor,Atualmente nenhum presidente foi eleito.,,,
STRS_regierung_majorstays,O velho Presidente permanece.,,,
STRD_description_steuer_header,Alterar Impostos,,,
STRD_description_steuer_submit,Alterar os impostos!,,,
STRS_dialogandere_steuerdialog_itemsteuer,Imposto do item: %1 Percent,,,
STRS_dialogandere_steuerdialog_fahrzeugsteuer,Imposto do Carro: %1 Percent,,,
STRS_dialogandere_steuerdialog_magazinsteuer,Imposto porte arma: %1 Percent,,,
STRS_dialogandere_steuerdialog_waffesteuer,Imposto arma: %1 Percent,,,
STRS_dialogandere_steuerdialog_banksteuer,Imposto Transf. Banc.: %1 Percent,,,
STRS_addaction_steuern,Alterar impostos,,,
STRS_player_not_ingame,Erro: O jogador nao esta em jogo.,,,
STRS_maxmoney,Voce nao pode ter mais de $10000000 em seu inventario. Dinheiro foi removido.,,,
STRS_maxbank,Voce nao pode ter mais de $10000000 em sua conta. Dinheiro foi removido.,,,
STRS_not_copaction,Voce nao e um policial e nao pode usar essa acao.,,,
STRS_kein_moneh,sem caixa suficiente, quebrou ass.,,
STRS_check_inventarmoneh,Voce tem $%1.,,,
STRS_not_ingame,Jogador selecionado nao esta no jogo.,,,
STRS_wrong_input,Entrada errado. Voce nao tem permissao para usar esse personagem (%1).,,,
STRS_text_zu_lang,O texto que digitou e muito longo.,,,
STRS_no_selection,Nada selecionado.,,,
STRS_empty_string,,,,
STRS_ja,Sim,,,
STRS_nein,Nao,,,
STRS_keine,Nada,,,
STRS_keins,Nada,,,
STRS_were,Foram,,,
STRS_nowere,Nao foram,,,
STRS_no_valid_number,O valor nao e um numero valido.,,,
STRD_grafikeinstellungen_header,Configuracoes,,,
STRD_grafikeinstellungen_header_terrain,Detalhe Terreno,,,
STRD_grafikeinstellungen_header_viewdistance,View distance,,,
STRD_grafikeinstellungen_close,Fechar,,,
STRS_inv_kein_moneh,Nao ha dinheiro suficiente.,,,
STRS_inv_no_valid_number,O valor nao e um numero valido.,,,
STRS_inv_fac_buy,Compre esta fabrica ($%1),,,
STRS_inv_fac_mani,Fabricacao de um item,,,
STRS_inv_fac_storage,Armazenamento,,,
STRS_inv_fac_success,Item fabricado!,,,
STRS_inv_no_selection,Voce nao selecionou um item.,,,
STRS_inv_fac_cannot_mani_item,Voce nao pode fabricar este item.,,,
STRS_inv_fac_not_enough,Voce nao tem itens suficientes no armazenamento da fabrica.,,,
STRS_inv_facdialog_menge,%1 (%2x - %3 avaliado),,,
STRS_inv_description_factory_manifacture,Fabricar (%1x),,,
STRS_inv_fac_dia_herstellen,I T E N S - F A B R I C A D O S,,,
STRS_inv_fac_dia_lager,FUNDOS NECESSARIOS - ARMAZENAMENTO,,,
STRS_inv_actions_itemgather,ReUna item,,,
STRS_inv_actions_buy,Comprar %1 ($%2),,,
STRS_inv_buylicense_alreadytrue,Voce ja tem essa licenca.,,,
STRS_inv_buylicense_nomoney,Voce nao tem dinheiro suficiente para essa licenca.,,,
STRS_inv_buylicense_gottraining,Voce comprou um %2 para $%1.,,,
STRS_inv_buylicense_alreadyfalse,Voce nao tem essa licenca.,,,
STRS_inv_buylicense_losttraining,Voce perdeu a sua %1.,,,
STRS_inv_buyitems_get_zuschwer,Seu peso atingiu a capacidade maxima. Voce nao e capaz de transportar mais objetos.,,,
STRS_inv_buyitems_get_erhalten,Voce tem %1 %2.,,,
STRS_inv_buyitems_notallowed,Voce nao tem permissao para comprar este item.,,,
STRS_inv_cannotUseNow,Voce nao pode usar o inventario agora.,,,
STRS_inv_inventar_weggeworfen,Voce deixou cair o item.,,,
STRS_inv_inventar_drop_zuwenig,Voce nao tem mais objetos para soltar.,,,
STRS_inv_inventar_ablege_verbot,Voce nao tem permissao para deixar cair este objeto.,,,
STRS_inv_inventar_cannotuse,Voce nao pode usar este item.,,,
STRS_inv_inventar_gotfromotherplayer,Voce tem %1 %2 a partir de %3.,,,
STRS_inv_inventar_cannotdrop,Voce nao pode soltar objeto no momento.,,,
STRS_inv_inventardialog_empty,Seu inventario esta vazio.,,,
STRS_inv_inventardialog_amount,Valor: %1,,,
STRS_inv_storage_took,Voce pegou %1 do item.,,,
STRS_inv_storage_toomuch,Nao ha muitos itens no armazenamento.,,,
STRS_inv_storage_dropnotallowed,Nao e permitido soltar esse item em uma fabrica.,,,
STRS_inv_storage_dropunablesomuch,Voce nao e capaz de soltar muito.,,,
STRS_inv_storage_dropped,Voce soltou %1 do item.,,,
STRS_inv_storage_cannotdropsomuch,Voce nao pode soltar muito aqui.,,,
STRS_inv_storage_deleted,%1 unidades do item excluido.,,,
STRS_inv_storage_spam,Voce ainda esta levando / soltando os itens ...Aguarde alguns segundos.,,,
STRS_inv_alreadygotshop,Voce ja possui este edificio.,,,
STRS_inv_fabrik_dialogheader1,Pegar Itens,,,
STRS_inv_fabrik_dialogheader2,Guardar Itens,,,
STRS_inv_storagedialog_take,Pegar %1 Iten(s) (%2kg),,,
STRS_inv_storagedialog_drop,Soltar %1 Iten(s) (%2kg),,,
STRS_inv_shopdialog_money,Dinheiro: $%1,,,
STRS_inv_shopdialog_itemshop,Seu Dinheiro atual: $%1,,,
STRS_inv_buyitems_maxgewicht,Peso maximo alcancado. Voce nao pode carregar mais itens.,,,
STRS_inv_buyitems_keinmoneh,Voce nao tem dinheiro suficiente.,,,
STRS_inv_buyitems_gekauft,Voce comprou %1 %2 for $%3,,,
STRS_inv_buyvehicles_store_in_use,Esta loja esta ocupado no momento. Por favor, tente novamente mais tarde.,,
STRS_inv_buyvehicles_buy_car,Voce comprou um %1 para $%2. Por favor, aguarde 5 segundos ate que o veiculo fique pronto.,,
STRS_inv_buyvehicles_destroyed,Os veiculos foram destruidos.,,,
STRS_inv_buyvehicles_noowner,Voce nao e o proprietario deste veiculo.,,,
STRS_inv_buyitems_sell_notenough,Voce nao tem itens suficientes para vender.,,,
STRS_inv_buyitems_verkauft,Voce vendeu %1 %2 para $%3.,,,
STRS_inv_buyitems_sell_toofar,O veiculo esta muito longe.,,,
STRS_inv_buyitems_nolicense,Voce precisa de um %1 para comprar isso.,,,
STRS_inv_buyitems_nolicensecop,Voce precisa %1 para comprar isso.,,,
STRS_inv_shop_sold,Voce vendeu %1 %2 para $%3.,,,
STRS_inv_shop_vehiclesold,Voce vendeu o veiculo para $%1.,,,
STRD_inv_description_inventar_header,Inventario,,,
STRD_inv_description_factory_manifacture_header,Fabrica,,,
STRD_inv_description_close,Fechar,,,
STRD_inv_description_itemmenu_title,Comprar Iten,,,
STRD_inv_description_itemmenu_title2,Vender Iten,,,
STRD_inv_description_inventar_use,Use,,,
STRD_inv_description_buyitem_close,Fechar,,,
STRD_inv_description_inventar_drop,Soltar,,,
STRD_inv_description_inventar_schluessel_uebergabe,Dar para player,,,
STRD_inv_description_inventar_item,Iten:,,,
STRD_inv_description_inventar_amount,Quantidade:,,,
STRD_inv_description_inventar_addinfo,Informacao Adicional:,,,
STRD_inv_description_inventar_gewicht,Peso unico item/total:,,,
STRS_inv_not_ingame,Jogador selecionado nao esta no jogo.,,,
STRS_inv_inventar_uebergabe_self,Voce nao pode dar qualquer coisa para si mesmo.,,,
STRS_inv_inventar_uebergabe_distance,Voce tem que estar perto, pelo menos 20 metros do jogador selecionado.,,
STRS_inv_inventar_uebergabe_verbot,Voce nao deve dar este item a outros jogadores.,,,
STRS_inv_inventar_uebergabe_zuwenig,Voce nao tem o suficiente para dar de que muitos dos item.,,,
STRS_inv_inventar_uebergabe_success_self,Voce deu %1 %2 unidade de %3.,,,
STRS_inv_inventar_uebergabe_schluessel_success,Voce tem uma chave de outro jogador. A chave esta agora no seu chaveiro.,,,
STRS_inv_inventar_uebergabe_schluessel_success_self,Voce deu a chave para do veiculo selecionado (ele foi removido de seu chaveiro).,,,
STRS_item_moneh,Dinheiro,,,
STRS_item_moneh_info,"Comprar licencas, veiculos, armas, drogas e outros itens! Note que voce nao pode transportar mais de $999.999",,,
STRS_inventar_moneh,Voce nao pode usar dinheiro. Voce pode comprar algo com ele.,,,
STRS_inv_item_defuser,Desermador,,,
STRS_inv_item_defuser_info,Com este dispositivo, voce pode desarmar cargas explosivas e minas.,,
STRS_inv_items_defuser_success,Bomba Desarmada.,,,
STRS_inv_items_defuser_failed,Voce cometeu um erro ao desarmar a bomba e explodiu!,,,
STRS_inv_items_defuser_nobomb,Nenhuma bomba para desarmar.,,,
STRS_inv_item_OilBarrel,Cheio de oleo,,,
STRS_inv_item_lighter,Isqueiro,,,
STRS_inv_item_lighter_info,hmm eu me pergunto se eu posso utilizar para apagar um combustevel de carros em chamas...,,,
STRS_inv_item_repairkit,Kit Reparo,,,
STRS_inv_item_repairkit_info,Usa-lo dentro de um veiculo para reparar o veiculo. Voce tem que ser o driver,,,
STRS_inv_item_fuelcut,Cortador de combustivel,,,
STRS_inv_item_fuelcut_info,Use-o para esvaziar o combustivel de carros.,,,
STRS_inv_item_kanister,Galao,,,
STRS_inv_item_kanister_info,Um galao. Use-o em um carro para reabastecer-lo.,,,
STRS_inv_items_ignite_ignite,O combustivel esta pegando fogo! Sair rapidamente antes que ela exploda!,,,
STRS_inv_items_repair_refuel_wrongkit,Esse item nao e feito para usa-lo em veiculos de grande porte.,,,
STRS_inv_items_repair_refuel_notincar,Nao esta em um veiculo,,,
STRS_inv_items_ignite_ignite_notincar,Nao esta em um veiculo,,,
STRS_inv_items_repair_refuel_notdriver,Voce nao e o driver,,,
STRS_inv_items_repair_notneeded,O seu veiculo nao esta danificado,,,
STRS_inv_items_repair_repaired,Voce reparou esse veiculo,,,
STRS_inv_items_empty_notneeded,Combustivel do seu veiculo ja esta vazio,,,
STRS_inv_items_empty_refueled,Voce esvaziou a combustivel,,,
STRS_inv_items_refuel_notneeded,Combustivel do seu veiculo ja esta cheio,,,
STRS_inv_items_refuel_refueled,Voce reabasteceu seu veiculo,,,
STRS_inventar_repair_repaired,Voce reparou o veiculo.,,,
STRS_inv_items_repair_wrongvcl,Voce precisa de um kit de reparo grande para este veiculo.,,,
STRS_inv_item_medikit,Medikit,,,
STRS_inv_item_medikit_info,O Medikit restalra sua vida para 100%. Basta usa-lo.,,,
STRS_inv_items_medikit_nichtverletzt,Voce nao esta ferido.,,,
STRS_inv_items_medikit_benutzung,Aguarde cinco segundos ate que esteja curado.,,,
STRS_inv_items_medikit_fertig,Voce esta curado novamente.,,,
STRS_inv_item_schluesselbund,Chave Micha,,,
STRS_inv_item_schluesselb_info,Com esta Chave Micha voce pode abrir veiculos que voce possui. Usando esse objeto ira abrir tambem veiculo que voce nao possui, pode bloquear/desbloquear.,,
STRS_inv_items_vehiclelock_closer,Voce tem que estar mais perto de seu carro!,,,
STRS_inv_items_vehiclelock_locked,Veiculo Trancado,,,
STRS_inv_items_vehiclelock_unlocked,Veiculo Destrancado.,,,
STRS_inv_items_uebergabe_schluessel_success_self,Voce deu uma copia da chave do veiculo para jogador selecionado.,,,
STRS_inv_items_uebergabe_schluessel_success,Voce recebeu a chave de outro jogador. A chave esta agora no seu chaveiro.,,,
STRS_inv_items_weggeworfen,Voce deixou cair o item.,,,
STRS_inv_item_nitro,Nitro,,,
STRS_inv_item_nitro_info,Velocidade de ajuste para veiculos. Use este upgrage dentro de um veiculo para instalar o nitro. Pressione e segure Shift para usar o nitro.,,,
STRS_inv_item_supgrade_info,Utilize esta atualizacao em um veiculo para permanentemente aumentar a sua velocidade. Voce deve ser um engenheiro para instalar a atualizacao. Upgrades nao se acumulam.,,,
STRS_inv_items_speed_no,Voce nao pode ajustar esse carro!,,,
STRS_inv_items_speed_car,Voce nao esta dentro de um veiculo.,,,
STRS_inv_items_speed_tuned,Voce ajustou este carro! Use 'Speed' a acao no carro para acelerar.,,,
STRS_inv_items_speed_nodriver,Voce nao e o condutor do veiculo.,,,
STRS_inv_items_speed_notmoving,O veiculo nao esta se movendo.,,,
STRS_inv_items_speed_nocar,Voce nao esta em um veiculo!,,,
STRS_inv_items_speed_nitroenabled,Nitro Ligado,,,
STRS_inv_items_speed_action,Use Nitro,,,
STRS_inv_item_waffentascbe,Bolsa arma,,,
STRS_inv_item_waffentascbe_info,Com este item voce pode remover uma arma caida no chao. apos o uso.,,,
STRS_inv_items_weapondeleted,%1 armas excluidas a (5m Raio).,,,
STRS_inv_items_itemdeleted,%1 itens excluidos a (10m Raio).,,,
STRS_inv_items_weaponcargocleared,Carga arma limpo!,,,
STRS_inv_item_waffe,Arma,,,
STRS_inv_item_waffe_info,Uma Arma que voce porte. E em seu inventario. Para Empunhar.,,,
STRS_inv_item_waffe_noholster,Voce nao pode portar/Empunha a arma agora.,,,
STRS_inv_item_waffe_noweapon,Nenhuma arma para se esconder.,,,
STRS_inv_item_waffe_weaponHidden,Arma escondida no inventario. Voce pode Empunha-lo usando seu inventario.,,,
STRS_inv_item_waffe_weaponHiddenAlready,Arma escondida no Inventario,,,
STRS_inv_item_waffe_weaponTakenout,Voce tomou a arma para fora do inventario. Talvez voce tenha que mudar o modo de fogo para usa-lo.,,,
STRS_inv_items_ressources,Ressources nao pode ser usado. Voce tem que deposita-los em fabricas.,,,
STRS_inv_item_seil,Corda,,,
STRS_inv_item_seil_info,Este item so pode ser usado em helicopteros. Com este item e possivel fixar um veiculo para o helicoptero. Embora a fixacao,,,
STRS_inv_item_seil_notinheli,Voce nao esta em um helicoptero.,,,
STRS_inv_item_seil_notcloseenough,Voce nao esta perto o suficiente do veiculo.,,,
STRS_inv_item_seil_closetoground,Voce esta muito perto do chao.,,,
STRS_inv_item_seil_action_release,Veiculo de Lancamento.,,,
STRS_inv_item_seil_action_released,Veiculo liberado.,,,
STRS_inv_item_cocaine,Cocaina,,,
STRS_inv_item_marijuana,Marijuana,,,
STRS_inv_item_lsd,LSD,,,
STRS_inv_item_heroin,Heroina,,,
STRS_inv_item_alkohol_info,Beba e fique bebado simples assim :),,,
STRS_inv_item_beer,Cerveja,,,
STRS_inv_item_vodka,Vodka,,,
STRS_inv_item_smirnoff,smirnoff ICE,,,
STRS_inv_item_wiskey,wiskey,,,
STRS_inv_item_wine,Vinho,,,
STRS_addAction_drugdealerbust," ""Prenda o Traficante""",,,
STRS_drugdealer_busted_more_money,"Voce tem um salario adicional de $10,000, uma vez que alguns policial preso o traficante de drogas",,,
STRS_drugdealer_busted,O traficante foi preso!,,,
STRS_drugdealer_destroyedorbusted,The Drugdealer was either killed or busted!,,,
STRS_inv_item_drogen_info,As drogas podem ser vendidos em um dos sinalizadores ou pode ser usado pelo jogador. Para fazer isso,,,
STRS_inv_item_druguse_toomany,Voce nao pode usar muitas drogas ao mesmo tempo.,,,
STRS_inv_item_druguse_ende,Os efeitos das drogas diminuiram.,,,
STRS_inv_item_roadblock,Roadblock,,,
STRS_inv_item_roadblock_info,"A Roadblock. Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente.",,,
STRS_inv_item_bargate_info,"A Bar Gate. Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente. Tambem pode ser aberta e fechada atraves do menu de acao.",,,
STRS_inv_item_BigbagfenceCorner_info,"A Sandbag Wall (corner). Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente. Tambem pode ser aberta e fechada atraves do menu de acao.",,,
STRS_inv_item_bigbagfence_info,"A Sandbag Wall. Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente. Tambem pode ser aberta e fechada atraves do menu de acao.",,,
STRS_inv_item_bigbagfenceRound_info,"A Sandbag Wall (round). Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente. Tambem pode ser aberta e fechada atraves do menu de acao.",,,
STRS_inv_item_bunkersmall_info,"A Bunker. Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente. Tambem pode ser aberta e fechada atraves do menu de acao.",,,
STRS_inv_item_danger_info,"A Danger sign. Para coloca-lo, pressione usar. Para remove-lo, va ate ele e selecione a acao correspondente. Tambem pode ser aberta e fechada atraves do menu de acao.",,,
STRS_inv_item_roadcone_info," Road Cone. Para coloca-lo, va em seu inventario e pressione, para usar passar o mouse sobre ele.",,,
STRS_inv_item_factory_info,"Factory. Entre no inventario e pressione para coloca-lo, para pega-lo passar o mouse sobre ele.",,,
STRS_inv_item_officebuilding_info,"Office Building. Entrar em inventario e utilizacao de imprensa sobre o item, para busca-lo passar o mouse sobre o item.",,,
STRS_inv_item_barrack_info,"Barrack. Va em seu inventario e pressione sobre o item para coloca-lo, para pega-lo passar o mouse sobre o item.",,,
STRS_inv_item_smallhouse_info,"small house. Va em seu inventario e pressione utilizacao no item para coloca-lo, para pega-lo de volta ate pairar sobre ele.",,,
STRS_inv_item_sperre_nomoney,Voce nao pode pagar um Roadblock.,,,
STRS_inv_item_sperre_built,Voce construiu um Roadblock,,,
STRS_inv_item_sperre_moved,Por favor, aguarde alguns segundos para que o obstaculo seja movido.,,
STRS_inv_item_sperre_invcl,Voce nao pode colocar um Roadblock dentro de um veiculo.,,,
STRS_inv_item_sperre_hiernicht,Voce nao pode colocar esse objto nesse local.,,,
STRS_inv_item_handy,Telefone celular,,,
STRS_inv_item_handy_info,Usando um telefone celular voce pode enviar os outros jogadores mensagens privadas.,,,
STRS_inv_item_handy_keinmoneh,Voce nao pode pagar um SMS.,,,
STRS_inv_item_handy_gesendet,Voce enviou um SMS para %1.,,,
STRS_inv_item_handy_nachricht,%2 enviou-lhe um SMS: %1,,,
STRS_inv_item_handy_nichterreicht,%1 nao tem um telefone celular. Sua mensagem nao foi alcanda.,,,
STRS_inv_item_handy_leermsg,Voce nao pode envia uma mensagem vazia.,,,
STRS_inv_item_handy_noplayer,O jogador selecionado nao esta no jogo.,,,
STRS_inv_item_handy_text_zu_lang,O texto e muito longo.,,,
STRS_inv_item_Weapons,Recipiente cheio de armas orientais,,,
STRS_inv_item_vclammo,Municao de veiculo,,,
STRS_inv_item_vclammo_info,Municao para armas ligadas ao veiculo. Use essa caixa dentro de veiculos a reabastecer a municao do veiculo.,,,
STRS_inv_item_vclammo_nomg,Este veiculo nao tem uma arma para ser rearmada.,,,
STRS_inv_item_vclammo_rearmed,Voce esta rearmando este veicolo.,,,
STRS_inv_item_vclammo_novehicle,Voce nao esta em um veiculo.,,,
STRS_inv_item_objs,Objetos,,,
STRS_inv_item_objs_info,Use este item, a fim de gerar-lo.,,
STRS_inv_item_obj_take,Remover objeto,,,
STRS_inv_item_obj_packed,Voce pego esse objeto.,,,
STRS_inv_item_obj_invcl,Voce nao pode coloca este objeto ao estar em um veiculo.,,,
STRS_inv_item_obj_hiernicht,Voce nao podera coloca esse objeto aqui.,,,
STRS_inv_item_obj_bauen,O objetos aparecera em poucos segundos,,,
STRS_inv_item_obj_toomany,Voce ja coloco muitos objetos.,,,
STRS_inv_item_obj_cantpack,Voce nao pode remover isso! verifique seu peso,,,
STRS_inv_item_fernbombe,Controle remoto carro bomba,,,
STRS_inv_item_fernbombe_info,O carro-bomba. Ele explode quando voce usar o controle remoto.\n\nTo Entre no carro para plantar a bomba,,,
STRS_inv_item_zeitbombe,Carro-bomba com temporizador,,,
STRS_inv_item_zeitbombe_info,O carro-bomba. explode quando o cronômetro chega a 0.\n\nTo platar a bomba,,,
STRS_inv_item_enginebombe,Ignition Carbomb,,,
STRS_inv_item_enginebombe_info,"Um carro-bomba. Ela explode se o carro esta bomba esta ligado liga o motor.\n\nTo plantar a bomba, entrar no carro, abrir o inventario, escolher a bomba e pressione >use<. A bomba agora esta ativada! Outros jogadores no carro serao notados quando você coloca uma bomba. Para desativar a bomba, basta usar a entrada de seu menu de acao, voce tera a bomba de volta em seu inventario.",,,
STRS_inv_item_fernzuender,Bomb remote control,,,
STRS_inv_item_zuender_info,Use-o para explodir a bomba conectadacom este controle de mao. Solte-o para desativar a bomba.,,,
STRS_inv_item_speedbombe,Car-Bomb with Speed activation,,,
STRS_inv_item_speedbombe_info,"Um carro-bomba. Ele e ativado quando o jogador dirige mais rapido que a velocidade que voce selecionou, e vai explodir quando ele dirige mais lentor.\n\nTo plantar a bomba, entrar no carro, abrir o inventario, escolher a bomba e presionar >use<. No dialogo seguinte, você pode configurar a bomba! Outro jogador no carro serao notados quando você coloca uma bomba. Para desativar a bomba, basta usar a entrada de seu menu, voce vai ter a bomba de volta em seu inventario.",,,
STRS_inv_item_vehiclebomb_action_deactivate,Desativa bomba,,,
STRS_inv_item_vehiclebomb_action_changetimer,Alterar temporizador,,,
STRS_inv_item_vehiclebomb_timebombconfig_sec,%1 sec,,,
STRS_inv_item_vehiclebomb_speedbombconfig_kmh,%1 Kph,,,
STRS_inv_item_vehiclebomb_notinvehicle,Voce tem que esta em um veiculo para usar o carro bomba,,,
STRS_inv_item_vehiclebomb_legen_gesehen,Cuidado voce Viu %1 Voce viu um carro bomba,,,
STRS_inv_item_vehiclebomb_notexist,A bomba nao existe.,,,
STRS_inv_item_vehiclebomb_changed,Tempo Restante definido para %1 segundos.,,,
STRS_inv_item_vehiclebomb_defused,Bomba desarmada.,,,
STRS_inv_item_vehiclebomb_changetimer,alterar Temporizador,,,
STRS_inv_item_vehiclebomb_sec,%1 segundos,,,
STRS_inv_item_vehiclebomb_deactivated,Bomba desativada!,,,
STRS_inv_item_vehiclebomb_speedbomb_activated,Atencao,,,
STRS_inv_item_vehiclebomb_planted,Voce planto uma bomba (ID: %1).,,,
STRS_inv_item_Bottled_water,agua,,,
STRS_inv_item_drink_info,Em seu status voce pode ver como você esta com sede,,,
STRS_inv_item_Bread,pao,,,
STRS_inv_item_fisch,Peixe,,,
STRS_inv_item_sand,areia,,,
STRS_inv_item_sand_info,areia,,,
STRS_inv_item_getreide,trigo,,,
STRS_inv_item_nahrung_info,Em suas estatisticas, podera ver como voce esta com fome. Com isso, voce pode satisfaze-lo de fome. Basta escolher o quanto você quer para comer e pressione > uso <. Se você chegar a uma fome de 100, você vai morrer!
STRS_inv_item_nahrung_gegessen,Você comeu alguma coisa %1/100 alimentado.,,,
STRS_inv_item_nahrung_verhungern,Voce esta morrendo de fome.,,,
STRS_inv_item_drink_verthirstn,Voce esta desidratado.,,,
STRS_inv_item_drink_gegessen,Voce bebeu alguma coisa voce esta agora  %1/100 com sede.,,,
STRS_inv_item_selbstmordbombe,Homem Bomba,,,
STRS_inv_item_selbstmordbombe_info,Quando voce estive usando este item,,,
STRS_inv_item_selbstmordbombe_globalmsg,Allah Hu Akbar infidels,,,
STRS_bank_rob_titlemsg,$$$$WARNING$$$$ Alguem esta roubando o Banco $$$$WARNING$$$$,,,
STRS_bank_rob_lostnomoney,Por causa do seguro de banco voce nao perdeu dinheiro mais nao tem mais seguro de banco.,,,
STRS_bank_rob_somemoneylost,O banco foi assaltado. voce perdeu $%1 e tem $%2 tiro de sua conta.,,,
STRS_bank_rob_allmoneylost,O banco foi assaltado. Voce perdeu dinheiro em sua conta!,,,
STRS_bank_rob_success,Voce roubou o banco com sucesso. Fuja antes que os policiais peguem voce!,,,
STRS_bank_rob_nosuccess,Voce escapou muito cedo e nao conseguir o dinheiro!,,,
STRS_bank_rob_info,Voce decidiu roubar o banco. Fique aqui ate que você recebe o dinheiro e depois comecar o inferno fora daqui!,,,
STRS_bank_rob_noweapon,Voce nao pode rouba o banco sem arma.,,,
STRS_bank_rob_no,Voce nao pode roubar o banco no momento.,,,
STRS_bank_dialog_inventarmoneh,Dinheiro em seu invetario: $%1,,,
STRS_bank_dialoge_accountmoneh,Dinheiro em sua conta: $%1,,,
STRS_bank_dialoge_tax,Incl. Taxas:,,,
STRS_bank_dialoge_robbsperre,Voce roubou o banco ha poucos minutos. Voce nao pode usa-lo para %1 minutos depois que voce roubo,,,
STRS_bank_no_money,Voce nao tem dinheiro na conta.,,,
STRS_bank_deposit_other_no,Voce nao tem dinheiro suficiente na conta.,,,
